DCUID,PLL_KEY,OLD_COARSE,OLD_FINE,OLD_DELAY,OFFSET,TARGET_DELAY,NEW_COARSE,NEW_FINE,NEW_DELAY,DIFF_PLL
5894767,-1856366780,7,21,196.875,0,196.875,7,21,196.875,0
14021709,-2117724860,8,8,208.333,-7,201.333,8,1,201.042,-7.29166
11664603,-1689512892,8,20,220.833,4,224.833,9,0,225,4.16667
14021535,436279876,9,1,226.042,6,232.042,9,7,232.292,6.25
3404827,422124100,8,7,207.292,9,216.292,8,16,216.667,9.375
5501483,949752900,8,17,217.708,-5,212.708,8,12,212.5,-5.20833
7991575,1083249220,8,21,221.875,-10,211.875,8,11,211.458,-10.4167
12185755,853088068,8,6,206.25,6,212.25,8,12,212.5,6.25
11925675,2055871044,8,15,215.625,6,221.625,8,21,221.875,6.25
7730877,-1734665916,8,17,217.708,-7,210.708,8,10,210.417,-7.29166
3667227,1786909764,9,20,245.833,5,250.833,10,1,251.042,5.20834
5503909,-2122248124,9,0,225,-6,219,8,18,218.75,-6.25
11925853,-2122180284,8,23,223.958,-1,222.958,8,22,222.917,-1.04166
5504455,590485828,8,20,220.833,-5,215.833,8,15,215.625,-5.20833
15857883,1089540164,9,0,225,-7,218,8,17,217.708,-7.29167
8124007,-2113005500,8,7,207.292,-2,205.292,8,5,205.208,-2.08334
4059915,832508228,7,18,193.75,-1,192.75,7,17,192.708,-1.04167
16380005,-2120149436,8,13,213.542,-3,210.542,8,10,210.417,-3.125
6157757,-1684793532,8,6,206.25,-1,205.25,8,5,205.208,-1.04167
8254907,-2139024316,9,2,227.083,6,233.083,9,8,233.333,6.25
14154135,2078675780,8,0,200,2,202,8,2,202.083,2.08333
8321751,472716356,8,11,211.458,-6,205.458,8,5,205.208,-6.25
7994267,839783236,7,22,197.917,6,203.917,8,4,204.167,6.25
3866195,1083250756,9,0,225,-4,221,8,20,220.833,-4.16667
5373339,-1867049916,8,3,203.125,-4,199.125,7,23,198.958,-4.16667
3668447,1934432836,8,19,219.792,-5,214.792,8,14,214.583,-5.20834
3798365,826348356,8,9,209.375,2,211.375,8,11,211.458,2.08333
12514435,423694660,8,6,206.25,2,208.25,8,8,208.333,2.08333
5634931,956437572,8,22,222.917,-8,214.917,8,14,214.583,-8.33334
11927229,606804292,8,9,209.375,1,210.375,8,10,210.417,1.04167
3800599,2075793988,8,18,218.75,9,227.75,9,3,228.125,9.375
5503067,-2139025084,8,23,223.958,10,233.958,9,9,234.375,10.4167
14285171,839784516,7,23,198.958,-4,194.958,7,19,194.792,-4.16666
16119067,725227844,7,19,194.792,6,200.792,8,1,201.042,6.25
3601955,826349380,8,8,208.333,-3,205.333,8,5,205.208,-3.125
16250513,963713860,8,16,216.667,-8,208.667,8,8,208.333,-8.33334
3275639,1008539972,8,17,217.708,-6,211.708,8,11,211.458,-6.25
12319403,948048196,8,18,218.75,-2,216.75,8,16,216.667,-2.08333
5501599,443880004,7,20,195.833,0,195.833,7,20,195.833,0
14612663,2082935108,8,13,213.542,7,220.542,8,20,220.833,7.29166
3797719,999496260,8,17,217.708,-3,214.708,8,14,214.583,-3.125
3601583,455154244,7,18,193.75,-2,191.75,7,16,191.667,-2.08333
3537115,1090588996,9,23,248.958,7,255.958,10,6,256.25,7.29167
5502987,-1710943676,8,15,215.625,10,225.625,9,1,226.042,10.4167
5700975,547754820,8,12,212.5,-3,209.5,8,9,209.375,-3.125
16513359,706417732,8,11,211.458,2,213.458,8,13,213.542,2.08334
3602877,819730756,8,11,211.458,-4,207.458,8,7,207.292,-4.16666
4126831,1119883588,8,21,221.875,5,226.875,9,2,227.083,5.20833
3797815,1762857796,9,11,236.458,-2,234.458,9,9,234.375,-2.08333
14548519,869273924,8,9,209.375,-5,204.375,8,4,204.167,-5.20833
5961399,-1736304572,8,21,221.875,-4,217.875,8,17,217.708,-4.16667
7468527,1942099780,9,7,232.292,-3,229.292,9,4,229.167,-3.125
5700927,2078676804,7,22,197.917,-8,189.917,7,14,189.583,-8.33334
13759919,-2095967420,7,19,194.792,-1,193.792,7,18,193.75,-1.04167
5895067,1099043652,9,19,244.792,4,248.792,9,23,248.958,4.16666
7600407,1083251268,9,0,225,-7,218,8,17,217.708,-7.29167
6028731,-1867902140,8,14,214.583,7,221.583,8,21,221.875,7.29167
4126885,-1719528892,8,21,221.875,7,228.875,9,4,229.167,7.29167
16710011,-2134042300,8,11,211.458,5,216.458,8,16,216.667,5.20834
6027547,-2105469116,9,0,225,10,235,9,10,235.417,10.4167
14285147,1921063492,10,4,254.167,9,263.167,10,13,263.542,9.37498
16251269,960042564,8,16,216.667,-2,214.667,8,14,214.583,-2.08334
12515005,-1867771580,8,4,204.167,0,204.167,8,4,204.167,0
16708995,563483716,8,16,216.667,-2,214.667,8,14,214.583,-2.08334
3929351,738269764,9,5,230.208,-10,220.208,8,19,219.792,-10.4167
5700279,-1735847100,8,10,210.417,10,220.417,8,20,220.833,10.4167
3798703,2056459076,8,20,220.833,6,226.833,9,2,227.083,6.25
16708519,1937840708,10,3,253.125,-9,244.125,9,18,243.75,-9.375
15859389,2025986628,8,5,205.208,1,206.208,8,6,206.25,1.04167
5894461,878187332,8,13,213.542,-6,207.542,8,7,207.292,-6.25
4127991,818158148,8,20,220.833,9,229.833,9,5,230.208,9.375
12251563,-1820192444,8,22,222.917,-1,221.917,8,21,221.875,-1.04167
4125047,1779962692,8,18,218.75,7,225.75,9,1,226.042,7.29167
13759325,554701124,7,18,193.75,8,201.75,8,2,202.083,8.33333
14285031,1952519236,9,7,232.292,8,240.292,9,15,240.625,8.33333
13890503,848041796,8,14,214.583,-4,210.583,8,10,210.417,-4.16666
14023903,578885444,8,22,222.917,7,229.917,9,5,230.208,7.29166
14415423,1129452356,9,18,243.75,5,248.75,9,23,248.958,5.20833
6027959,-2122181564,8,22,222.917,8,230.917,9,6,231.25,8.33333
14416135,736302148,8,3,203.125,8,211.125,8,11,211.458,8.33333
14611567,-2121592508,7,18,193.75,5,198.75,7,23,198.958,5.20833
8058425,1887507780,10,1,251.042,-1,250.042,10,0,250,-1.04167
3602871,1896681796,9,0,225,-8,217,8,16,216.667,-8.33333
12319099,993072964,8,11,211.458,4,215.458,8,15,215.625,4.16667
11794085,956438084,8,21,221.875,-1,220.875,8,20,220.833,-1.04167
3798109,-2078469820,8,6,206.25,-4,202.25,8,2,202.083,-4.16667
3601007,-1727916476,8,18,218.75,-4,214.75,8,14,214.583,-4.16667
8256423,1898256196,9,8,233.333,-6,227.333,9,2,227.083,-6.25
14349699,876287812,8,17,217.708,6,223.708,8,23,223.958,6.25
14284349,2066617412,7,15,190.625,1,191.625,7,16,191.667,1.04167
4060861,545396804,8,22,222.917,7,229.917,9,5,230.208,7.29166
14023773,981539140,9,4,229.167,-6,223.167,8,22,222.917,-6.25
14086457,2048793412,8,14,214.583,-5,209.583,8,9,209.375,-5.20833
14087715,1140988484,10,2,252.083,-5,247.083,9,21,246.875,-5.20833
16381463,2049577796,8,17,217.708,7,224.708,9,0,225,7.29167
3603519,-1850271164,8,16,216.667,1,217.667,8,17,217.708,1.04166
5701023,-1845422524,9,2,227.083,-7,220.083,8,19,219.792,-7.29166
6222751,1915687748,9,14,239.583,9,248.583,9,23,248.958,9.375
8253789,725225796,7,16,191.667,-1,190.667,7,15,190.625,-1.04167
11924123,-2092952508,8,4,204.167,10,214.167,8,14,214.583,10.4167
3800043,869209924,8,14,214.583,6,220.583,8,20,220.833,6.25
11662763,-2098982076,7,12,187.5,7,194.5,7,19,194.792,7.29167
5635387,705827908,8,7,207.292,-7,200.292,8,0,200,-7.29167
16184219,1915295556,9,0,225,-4,221,8,20,220.833,-4.16667
16708699,2026838596,7,21,196.875,1,197.875,7,22,197.917,1.04167
4125295,2075792196,8,16,216.667,-9,207.667,8,7,207.292,-9.375
16249489,1107432772,9,20,245.833,6,251.833,10,2,252.083,6.25
14023471,2026836804,7,19,194.792,-10,184.792,7,9,184.375,-10.4167
14612591,455678276,7,13,188.542,-2,186.542,7,11,186.458,-2.08334
14021551,578885956,9,3,228.125,-1,227.125,9,2,227.083,-1.04167
3798839,550966340,8,19,219.792,4,223.792,8,23,223.958,4.16666
16381611,-1698555324,8,14,214.583,-2,212.583,8,12,212.5,-2.08333
14089843,1896683076,9,0,225,5,230,9,5,230.208,5.20833
16642599,570562884,8,21,221.875,9,230.875,9,6,231.25,9.375
12320043,862852164,7,17,192.708,-6,186.708,7,11,186.458,-6.25
7795403,1896290372,8,20,220.833,3,223.833,8,23,223.958,3.125
7470523,726866500,8,5,205.208,9,214.208,8,14,214.583,9.375
12187869,-1736304316,8,22,222.917,-5,217.917,8,17,217.708,-5.20834
3537899,2063667524,8,21,221.875,-1,220.875,8,20,220.833,-1.04167
12516005,1915951172,9,11,236.458,-6,230.458,9,5,230.208,-6.25
4060605,1082201668,9,21,246.875,8,254.875,10,5,255.208,8.33333
12449083,832575812,8,11,211.458,6,217.458,8,17,217.708,6.25
11663427,-2080041148,7,18,193.75,6,199.75,8,0,200,6.25
5635127,813830468,8,21,221.875,7,228.875,9,4,229.167,7.29167
11664191,1803621444,10,1,251.042,1,252.042,10,2,252.083,1.04166
13892343,-1817765564,8,14,214.583,-6,208.583,8,8,208.333,-6.25
12056091,1924141892,8,19,219.792,0,219.792,8,19,219.792,0
8058195,-1853812668,9,0,225,-4,221,8,20,220.833,-4.16667
3603119,468259908,8,4,204.167,8,212.167,8,12,212.5,8.33333
14349675,832574276,8,10,210.417,2,212.417,8,12,212.5,2.08333
11926039,437000004,8,15,215.625,9,224.625,9,0,225,9.375
14020703,830609988,9,0,225,6,231,9,6,231.25,6.25
14547483,1929517636,9,21,246.875,10,256.875,10,7,257.292,10.4167
11925085,-1850271932,8,12,212.5,9,221.5,8,21,221.875,9.375
11662235,876222788,7,21,196.875,8,204.875,8,5,205.208,8.33333
7731051,1895044164,9,18,243.75,0,243.75,9,18,243.75,0
4061471,1942100292,9,10,235.417,0,235.417,9,10,235.417,0
14546109,-1727918012,8,18,218.75,2,220.75,8,20,220.833,2.08333
13890199,2023166276,8,5,205.208,3,208.208,8,8,208.333,3.125
14154283,722800964,7,11,186.458,-8,178.458,7,3,178.125,-8.33333
12187199,1120213316,8,20,220.833,-6,214.833,8,14,214.583,-6.25
8124699,2025986372,8,4,204.167,-8,196.167,7,20,195.833,-8.33334
5897751,1083249988,8,22,222.917,0,222.917,8,22,222.917,0
4061935,550966596,8,17,217.708,1,218.708,8,18,218.75,1.04167
3604079,1102124868,9,10,235.417,8,243.417,9,18,243.75,8.33333
8058379,1782388804,8,23,223.958,-5,218.958,8,18,218.75,-5.20833
5763471,1915753284,9,6,231.25,2,233.25,9,8,233.333,2.08333
5700719,-1711139004,8,17,217.708,8,225.708,9,1,226.042,8.33334
5698863,1947081284,9,19,244.792,-5,239.792,9,14,239.583,-5.20834
7798215,-1702555324,8,2,202.083,8,210.083,8,10,210.417,8.33334
5632957,1782387268,8,21,221.875,-9,212.875,8,12,212.5,-9.375
6026751,717492548,8,11,211.458,8,219.458,8,19,219.792,8.33334
16117925,1915295300,9,0,225,2,227,9,2,227.083,2.08333
4059935,736303684,8,6,206.25,1,207.25,8,7,207.292,1.04167
14547615,-1851189692,8,18,218.75,3,221.75,8,21,221.875,3.125
7731003,1006834500,8,18,218.75,-1,217.75,8,17,217.708,-1.04167
5370539,949754436,8,20,220.833,7,227.833,9,3,228.125,7.29167
14021035,2069566276,8,7,207.292,3,210.292,8,10,210.417,3.125
4062239,2026509380,8,12,212.5,-10,202.5,8,2,202.083,-10.4167
12515875,609098052,8,4,204.167,8,212.167,8,12,212.5,8.33333
3930399,-2127949500,8,7,207.292,-2,205.292,8,5,205.208,-2.08334
7729243,1946489668,9,2,227.083,9,236.083,9,11,236.458,9.375
8322503,854004804,8,10,210.417,-9,201.417,8,1,201.042,-9.375
3535791,-2091248828,8,11,211.458,-8,203.458,8,3,203.125,-8.33333
3601055,-1718217916,8,16,216.667,-8,208.667,8,8,208.333,-8.33334
16708835,-2120149180,8,12,212.5,10,222.5,8,22,222.917,10.4167
7467965,726866244,8,4,204.167,-6,198.167,7,22,197.917,-6.25
14021295,1799033156,8,9,209.375,-9,200.375,8,0,200,-9.375
7860487,-2104028860,7,23,198.958,-5,193.958,7,18,193.75,-5.20833
16513307,-1814293436,8,22,222.917,-3,219.917,8,19,219.792,-3.125
14089751,545329220,8,22,222.917,-4,218.917,8,18,218.75,-4.16667
3797879,1083774276,9,9,234.375,-3,231.375,9,6,231.25,-3.125
16118605,2040338500,8,16,216.667,5,221.667,8,21,221.875,5.20833
16186839,2040338756,8,14,214.583,-4,210.583,8,10,210.417,-4.16666
14415275,715657540,8,9,209.375,8,217.375,8,17,217.708,8.33333
5897583,1110315588,9,15,240.625,5,245.625,9,20,245.833,5.20833
14611175,711988548,8,15,215.625,-8,207.625,8,7,207.292,-8.33333
13892719,553718852,8,23,223.958,-5,218.958,8,18,218.75,-5.20833
3863151,-1711205564,9,0,225,6,231,9,6,231.25,6.25
14416495,699536452,8,13,213.542,-5,208.542,8,8,208.333,-5.20834
8319659,725227332,7,17,192.708,-4,188.708,7,13,188.542,-4.16666
16381533,423695172,8,8,208.333,0,208.333,8,8,208.333,0
16644261,436277316,8,21,221.875,1,222.875,8,22,222.917,1.04167
16380779,1092752196,9,11,236.458,-8,228.458,9,3,228.125,-8.33333
3535919,1898254660,9,8,233.333,4,237.333,9,12,237.5,4.16667
11793983,733223236,8,17,217.708,4,221.708,8,21,221.875,4.16667
14416155,-1702554812,8,5,205.208,6,211.208,8,11,211.458,6.25
3863051,872487236,9,4,229.167,-3,226.167,9,1,226.042,-3.125
14023279,963713604,8,16,216.667,5,221.667,8,21,221.875,5.20833
14351927,-1858595004,8,17,217.708,8,225.708,9,1,226.042,8.33334
12516467,1904351300,9,21,246.875,1,247.875,9,22,247.917,1.04167
14611835,-2130570940,8,20,220.833,4,224.833,9,0,225,4.16667
6159871,419502404,9,2,227.083,10,237.083,9,12,237.5,10.4167
3800287,2065437508,7,23,198.958,4,202.958,8,3,203.125,4.16667
14284605,679941956,7,20,195.833,-2,193.833,7,18,193.75,-2.08333
3535443,1134040900,9,17,242.708,-3,239.708,9,14,239.583,-3.125
3274971,681644356,7,23,198.958,-8,190.958,7,15,190.625,-8.33333
3537831,832574532,8,11,211.458,-9,202.458,8,2,202.083,-9.375
5763755,-2092952764,8,3,203.125,10,213.125,8,13,213.542,10.4167
13761101,563483204,8,16,216.667,-1,215.667,8,15,215.625,-1.04167
14086999,1797198148,9,9,234.375,6,240.375,9,15,240.625,6.25
5633051,-1702553276,8,7,207.292,-8,199.292,7,23,198.958,-8.33334
3866239,1122835012,8,12,212.5,-1,211.5,8,11,211.458,-1.04167
5698027,715659844,8,12,212.5,4,216.5,8,16,216.667,4.16667
14348647,681513796,8,14,214.583,-9,205.583,8,5,205.208,-9.375
8122651,1122834244,8,8,208.333,7,215.333,8,15,215.625,7.29167
5633063,690229572,8,8,208.333,-2,206.333,8,6,206.25,-2.08333
3667491,-1853746620,8,22,222.917,10,232.917,9,8,233.333,10.4167
5895623,1929452100,10,1,251.042,-7,244.042,9,18,243.75,-7.29167
16643291,-2103305660,8,21,221.875,-4,217.875,8,17,217.708,-4.16667
7599019,732698436,8,9,209.375,8,217.375,8,17,217.708,8.33333
3863991,-1719529148,8,17,217.708,6,223.708,8,23,223.958,6.25
7991539,1753815620,9,5,230.208,-6,224.208,8,23,223.958,-6.25
5764719,696325956,8,22,222.917,2,224.917,9,0,225,2.08333
5701063,-2127947964,8,8,208.333,7,215.333,8,15,215.625,7.29167
7731059,1110317892,9,17,242.708,-9,233.708,9,8,233.333,-9.375
3274935,1762858052,9,12,237.5,-5,232.5,9,7,232.292,-5.20833
7469477,1916083012,9,0,225,-3,222,8,21,221.875,-3.125
12317979,1934496580,9,6,231.25,9,240.25,9,15,240.625,9.375
5372779,-2112612284,8,16,216.667,-6,210.667,8,10,210.417,-6.25
16445931,948769092,7,13,188.542,9,197.542,7,22,197.917,9.375
15989671,-1677649340,9,8,233.333,0,233.333,9,8,233.333,0
14022327,1906381124,9,12,237.5,-8,229.5,9,4,229.167,-8.33333
14286007,559552324,8,4,204.167,1,205.167,8,5,205.208,1.04166
3929379,1090656324,9,21,246.875,-4,242.875,9,17,242.708,-4.16667
5504367,1145509700,9,12,237.5,-5,232.5,9,7,232.292,-5.20833
14610871,834214212,8,4,204.167,2,206.167,8,6,206.25,2.08333
14611571,1895896900,9,21,246.875,10,256.875,10,7,257.292,10.4167
8059243,681513284,8,12,212.5,-10,202.5,8,2,202.083,-10.4167
3535735,1791826244,8,10,210.417,10,220.417,8,20,220.833,10.4167
5373015,1124210500,9,21,246.875,6,252.875,10,3,253.125,6.25
3535437,838998084,9,2,227.083,9,236.083,9,11,236.458,9.375
11925843,-1682630332,8,5,205.208,-5,200.208,8,0,200,-5.20833
14545835,-2085021372,8,16,216.667,9,225.667,9,1,226.042,9.375
6159775,832312644,8,20,220.833,1,221.833,8,21,221.875,1.04167
5504363,435360580,8,16,216.667,-7,209.667,8,9,209.375,-7.29167
14611703,827659332,8,14,214.583,-9,205.583,8,5,205.208,-9.375
6157159,-2125589692,8,4,204.167,4,208.167,8,8,208.333,4.16666
11924045,1006704196,9,4,229.167,3,232.167,9,7,232.292,3.125
16382827,-1691674812,7,17,192.708,-10,182.708,7,7,182.292,-10.4167
12513957,-2112612796,8,10,210.417,-8,202.417,8,2,202.083,-8.33334
13893319,2075595844,7,21,196.875,-10,186.875,7,11,186.458,-10.4167
3537823,1093737028,9,18,243.75,-4,239.75,9,14,239.583,-4.16667
4127643,-1820256444,9,3,228.125,-2,226.125,9,1,226.042,-2.08333
3273631,-1711926972,8,10,210.417,4,214.417,8,14,214.583,4.16666
7732573,-2113857212,9,4,229.167,7,236.167,9,11,236.458,7.29166
11925069,442309444,8,12,212.5,10,222.5,8,22,222.917,10.4167
3274095,1895045188,9,19,244.792,-9,235.792,9,10,235.417,-9.375
14283613,1906383172,9,17,242.708,8,250.708,10,1,251.042,8.33334
13761451,998382148,9,2,227.083,9,236.083,9,11,236.458,9.375
16185679,1753814084,9,4,229.167,6,235.167,9,10,235.417,6.25
14348695,1004147524,8,10,210.417,-4,206.417,8,6,206.25,-4.16667
14155291,-1687545276,8,15,215.625,8,223.625,8,23,223.958,8.33333
3538655,989928004,9,7,232.292,-5,227.292,9,2,227.083,-5.20834
3404055,-1687414460,8,7,207.292,-6,201.292,8,1,201.042,-6.25
14610723,876286788,8,17,217.708,0,217.708,8,17,217.708,0
16382007,2073170244,8,4,204.167,-5,199.167,7,23,198.958,-5.20834
5765687,732698948,8,12,212.5,-4,208.5,8,8,208.333,-4.16667
5633071,1753356612,9,22,247.917,3,250.917,10,1,251.042,3.125
14086531,-2134173116,8,17,217.708,3,220.708,8,20,220.833,3.125
12057303,-2105402812,9,1,226.042,-5,221.042,8,20,220.833,-5.20834
16382813,565122116,8,13,213.542,8,221.542,8,21,221.875,8.33333
3534939,989927748,9,6,231.25,10,241.25,9,16,241.667,10.4167
12187197,-2129258684,8,15,215.625,9,224.625,9,0,225,9.375
3535781,-1711205052,9,1,226.042,-2,224.042,8,23,223.958,-2.08334
7796075,840569924,8,10,210.417,6,216.417,8,16,216.667,6.25
14153403,830542916,9,3,228.125,10,238.125,9,13,238.542,10.4167
6225199,413669188,8,2,202.083,0,202.083,8,2,202.083,0
8123707,697767748,8,15,215.625,-4,211.625,8,11,211.458,-4.16667
14546327,-1694426812,9,4,229.167,0,229.167,9,4,229.167,0
16645541,2038504260,9,3,228.125,6,234.125,9,9,234.375,6.25
4062909,696324420,8,22,222.917,-9,213.917,8,13,213.542,-9.375
14284965,699538244,8,15,215.625,1,216.625,8,16,216.667,1.04167
6225519,-2120150204,8,13,213.542,-10,203.542,8,3,203.125,-10.4167
5373605,960041540,8,18,218.75,3,221.75,8,21,221.875,3.125
3931451,697766468,8,16,216.667,-7,209.667,8,9,209.375,-7.29167
5895741,876221508,7,20,195.833,6,201.833,8,2,202.083,6.25
11793471,1954027332,9,9,234.375,6,240.375,9,15,240.625,6.25
4126967,572660292,8,1,201.042,-4,197.042,7,21,196.875,-4.16667
14613947,2025593156,8,0,200,2,202,8,2,202.083,2.08333
11926899,1946293316,9,19,244.792,5,249.792,10,0,250,5.20833
14348599,1912738116,9,17,242.708,2,244.708,9,19,244.792,2.08334
12448679,-2130635708,9,1,226.042,3,229.042,9,4,229.167,3.125
14283991,738332996,8,21,221.875,-10,211.875,8,11,211.458,-10.4167
8059307,1754338372,9,7,232.292,0,232.292,9,7,232.292,0
12320443,1915951428,9,12,237.5,3,240.5,9,15,240.625,3.125
14024029,1140987716,9,21,246.875,9,255.875,10,6,256.25,9.375
14612923,741151044,8,4,204.167,5,209.167,8,9,209.375,5.20833
3931551,571939396,8,18,218.75,2,220.75,8,20,220.833,2.08333
6223351,-1677651132,9,3,228.125,-8,220.125,8,19,219.792,-8.33333
14416175,-1870587324,9,5,230.208,-10,220.208,8,19,219.792,-10.4167
5763563,-2092428476,7,13,188.542,2,190.542,7,15,190.625,2.08333
6223415,1120211268,8,16,216.667,-5,211.667,8,11,211.458,-5.20834
8125731,-1722019260,8,10,210.417,9,219.417,8,19,219.792,9.375
16183741,435360836,8,19,219.792,1,220.792,8,20,220.833,1.04166
3273527,1082922052,8,18,218.75,3,221.75,8,21,221.875,3.125
14547007,-1736107708,7,20,195.833,5,200.833,8,1,201.042,5.20834
5502407,455416132,8,5,205.208,4,209.208,8,9,209.375,4.16667
5502575,436344644,8,17,217.708,-8,209.708,8,9,209.375,-8.33333
15987143,446698564,8,16,216.667,2,218.667,8,18,218.75,2.08333
14612783,-1671752636,8,3,203.125,9,212.125,8,12,212.5,9.375
15857085,692066884,8,3,203.125,10,213.125,8,13,213.542,10.4167
7470507,1799559748,9,17,242.708,6,248.708,9,23,248.958,6.25
12316935,999493956,8,13,213.542,-5,208.542,8,8,208.333,-5.20834
5896183,-2121264316,8,9,209.375,-8,201.375,8,1,201.042,-8.33333
7599595,1929058884,9,11,236.458,-1,235.458,9,10,235.417,-1.04166
6224419,-2133714620,8,18,218.75,-1,217.75,8,17,217.708,-1.04167
14548379,-1853811900,9,2,227.083,-2,225.083,9,0,225,-2.08333
11792667,-2091247036,8,13,213.542,-9,204.542,8,4,204.167,-9.375
5699129,1107366468,10,2,252.083,-3,249.083,9,23,248.958,-3.125
3535709,1092753476,9,13,238.542,-1,237.542,9,12,237.5,-1.04167
14612099,-2133716668,8,16,216.667,-6,210.667,8,10,210.417,-6.25
3602863,861017924,8,7,207.292,8,215.292,8,15,215.625,8.33333
14086559,-1691675836,7,17,192.708,10,202.708,8,3,203.125,10.4167
13759663,1921061956,10,3,253.125,4,257.125,10,7,257.292,4.16666
11792663,-1734075580,8,6,206.25,9,215.25,8,15,215.625,9.375
4126435,573709124,8,5,205.208,0,205.208,8,5,205.208,0
5700051,705501252,8,4,204.167,6,210.167,8,10,210.417,6.25
3536095,-2091247292,8,12,212.5,-3,209.5,8,9,209.375,-3.125
4126179,834213956,8,2,202.083,2,204.083,8,4,204.167,2.08334
5894973,-2078665660,8,17,217.708,10,227.708,9,3,228.125,10.4167
3798231,1949506116,8,21,221.875,2,223.875,8,23,223.958,2.08333
3601273,-1710682044,8,9,209.375,-9,200.375,8,0,200,-9.375
12055995,-1671753404,8,1,201.042,-9,192.042,7,16,191.667,-9.375
14348863,425661508,8,17,217.708,4,221.708,8,21,221.875,4.16667
7730765,838932548,9,4,229.167,2,231.167,9,6,231.25,2.08333
15856445,1129387076,9,5,230.208,1,231.208,9,6,231.25,1.04167
15857131,1802113860,9,3,228.125,-2,226.125,9,1,226.042,-2.08333
5633869,-1711203516,9,3,228.125,-1,227.125,9,2,227.083,-1.04167
15987263,819731012,8,12,212.5,3,215.5,8,15,215.625,3.125
13891831,-1870588860,9,5,230.208,-3,227.208,9,2,227.083,-3.125
5895159,435755588,8,8,208.333,9,217.333,8,17,217.708,9.375
11665085,1929909316,9,2,227.083,8,235.083,9,10,235.417,8.33334
4127805,1925126468,9,1,226.042,2,228.042,9,3,228.125,2.08333
5634267,844831044,8,7,207.292,-6,201.292,8,1,201.042,-6.25
14547133,609096516,8,3,203.125,5,208.125,8,8,208.333,5.20833
5634559,-2127948988,8,10,210.417,-8,202.417,8,2,202.083,-8.33334
14086461,832510788,8,1,201.042,1,202.042,8,2,202.083,1.04166
12448063,1921127492,9,21,246.875,7,253.875,10,4,254.167,7.29167
5699005,690952004,8,3,203.125,8,211.125,8,11,211.458,8.33333
5960019,-1735847356,8,11,211.458,-1,210.458,8,10,210.417,-1.04166
6157851,-2102717628,8,14,214.583,-1,213.583,8,13,213.542,-1.04166
7732413,813766980,9,5,230.208,10,240.208,9,15,240.625,10.4167
3797117,1008539204,8,14,214.583,-4,210.583,8,10,210.417,-4.16666
4126951,827659076,8,12,212.5,3,215.5,8,15,215.625,3.125
